danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo,lyrics_sentiment,album_name_sentiment,track_name_sentiment,playlist_name_sentiment,genre_edm,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,cluster
0.34530706836616454,0.8027051764466592,0.6363636363636364,0.8828111817312561,0.04924073246985261,0.007982470943003347,9.579055441478442e-05,0.7769906860815953,0.3366986053261571,0.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.7415990730011586,0.4437099562697041,0.7272727272727273,0.6838967320996683,0.3300580616346583,0.003930045869016348,0.0,0.11502638775366049,0.5885969272609886,0.0,0.0,0.0,0.0,False,False,False,False,True,False,-1
0.8852838933951332,0.5626970405776467,0.18181818181818182,0.5944653805050903,0.06665922286735149,0.29435384283808463,0.03983572895277208,0.7981816163634345,0.39378253143872516,0.0,1.0,1.0,1.0,False,False,False,True,False,False,1
0.5492468134414832,0.9644055730702735,0.36363636363636365,0.9138871702570449,0.036176864671728454,0.014817158008085899,0.16735112936344973,0.38949938949938956,0.6345051793192895,0.0,0.0,0.0,0.0,False,False,False,False,True,False,-1
0.27925840092699883,0.6471066815824266,0.8181818181818182,0.807947578603971,0.048012505582849474,0.08346644844055223,0.0,0.5267358903722541,0.7972266502116867,0.0,0.5,1.0,0.75,False,False,True,False,False,False,-1
0.5075318655851679,0.8972846537170752,0.7272727272727273,0.8355363068789021,0.43054935238945946,0.05251882411930823,0.0,0.5570086479177389,0.7704815938476655,1.0,0.0,1.0,0.0,False,False,False,False,True,False,-1
0.6442641946697567,0.7569409132512965,0.0,0.6929242364587436,0.2518981688253684,0.051813177962146316,0.0,0.7376361012724649,0.3718254172308782,0.0,1.0,0.0,0.75,False,False,False,False,True,False,19
0.6141367323290845,0.8281297671107495,0.9090909090909092,0.8470386410934249,0.033385439928539526,0.11088584197598667,1.0677618069815197e-05,0.49040858131767223,0.5190346411614473,1.0,0.5,1.0,1.0,False,False,True,False,False,False,2
0.7404403244495945,0.5372724499135565,0.8181818181818182,0.6821531019742393,0.047119249665029034,0.9516128349374686,0.00012114989733059549,0.9727545182090637,0.6438753763791047,0.0,0.0,0.5,1.0,False,True,False,False,False,False,-1
0.5921205098493627,0.8291467507373133,0.5454545454545454,0.8087631475336071,0.028360875390799466,0.00946432787304337,0.0031314168377823415,0.21795376340830885,0.5194231615273421,1.0,1.0,0.0,1.0,True,False,False,False,False,False,-1
0.5689455388180764,0.9064375063561477,0.6363636363636364,0.8549412227909332,0.09446181330951316,0.0029925445459298024,1.6529774127310065e-06,0.6700269427542156,0.7479074178822211,1.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.6801853997682503,0.5921895657479914,0.36363636363636365,0.7198380111367344,0.12907548012505585,0.40524109610638565,0.0005872689938398358,0.3148265875538603,0.42796089656787967,1.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.28505214368482035,0.7030407810434252,0.9090909090909092,0.8503571629450476,0.0500223313979455,0.02278087892462751,0.0,0.5176540631086086,0.7381658410608891,0.25,0.0,0.0,0.75,False,False,True,False,False,False,-1
0.7682502896871379,0.6898199938980982,0.09090909090909091,0.7936048146689916,0.009602501116569895,0.4284266126988485,0.0007895277207392199,0.3955539410084865,0.4735948989561372,0.0,0.75,0.75,1.0,False,False,True,False,False,False,2
0.6662804171494785,0.6542255669683719,0.4545454545454546,0.7346307441363407,0.0145154086645824,0.18145045769217819,0.00027310061601642713,0.9485363121726758,0.6265805065619947,1.0,1.0,1.0,1.0,False,False,False,True,False,False,3
0.5701042873696407,0.6420217634496085,0.09090909090909091,0.8075257326058835,0.015185350602947737,0.019555067920458757,0.0010677618069815196,0.11502638775366049,0.4847705730104043,1.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.6071842410196988,0.8382996033763856,0.09090909090909091,0.8959165307385117,0.02702099151406878,0.15423267734450433,0.0,0.047518138427229344,0.4797140947189798,0.0,0.75,1.0,0.25,False,False,False,False,True,False,7
0.7137891077636154,0.5118478592494661,0.18181818181818182,0.7761685134147028,0.016971862438588652,0.12802296293563317,0.03562628336755647,0.34207206934479667,0.4734520605863229,1.0,1.0,1.0,0.75,False,True,False,False,False,False,15
0.645422943221321,0.6226990745448998,0.18181818181818182,0.7652567635975027,0.008374274229566766,0.0014199616813975343,0.0,0.5559995559995561,0.3821440610662599,0.0,1.0,1.0,1.0,False,True,False,False,False,False,5
0.9953650057937429,0.5271026136479203,0.09090909090909091,0.7608976882839306,0.19383653416703886,0.07893015171593992,0.0,0.6770905861814952,0.5025168120761272,0.0,1.0,1.0,1.0,False,False,False,False,True,False,6
0.5828505214368482,0.936947015153056,0.4545454545454546,0.8166376061645763,0.36578829834747645,0.025905883334915995,1.4271047227926081e-05,0.6064541519086973,0.3271912834313205,1.0,1.0,1.0,0.5,False,False,True,False,False,False,2
0.7253765932792584,0.34404556086647,0.18181818181818182,0.5280668204060972,0.06587762393925858,0.6592737126846752,0.7217659137577003,0.037326310053582785,0.4736748884432332,1.0,1.0,1.0,0.0,False,False,False,False,True,False,-1
0.5214368482039398,0.9501678022983829,0.18181818181818182,0.8631531582203724,0.02679767753461366,0.00010040336750475252,0.10574948665297743,0.34812662085389356,0.5210172377344693,1.0,0.0,0.0,1.0,False,False,False,False,False,True,-1
0.7601390498261877,0.40303061120715955,0.0,0.7337308060070871,0.0743635551585529,0.036389769098464454,0.0,0.21290830381739473,0.5419344886100683,0.0,1.0,1.0,0.0,False,False,False,False,True,False,7
0.6013904982618772,0.6898199938980982,1.0,0.840317228190562,0.325591782045556,0.21370856773386576,0.0,0.7729543184088637,0.24064265839346832,1.0,0.0,1.0,1.0,False,False,False,True,False,False,-1
0.6535341830822712,0.619648123665209,0.6363636363636364,0.7245626863153158,0.0034613666815542614,0.12701489699683044,1.3347022587268996e-06,0.9687181505363324,0.38405809522177087,0.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.6755504055619932,0.5677819587104648,0.09090909090909091,0.6851060239608527,0.15252344796784278,0.21975696336668218,0.0,0.23611741793559976,0.6379333001948315,1.0,1.0,1.0,0.0,False,False,False,False,True,False,-1
0.6998841251448435,0.8108410454591681,0.7272727272727273,0.7336745598740088,0.03595355069227334,0.008002632261779401,0.00029774127310061604,0.7769906860815953,0.4938608068653834,0.0,1.0,0.0,0.75,False,True,False,False,False,False,-1
0.45307068366164543,0.8006712091935321,1.0,0.591034366387311,0.024117909781152292,0.02126878001642341,0.0025462012320328544,0.7144269871542599,0.6906635127954612,1.0,0.0,0.0,1.0,False,False,False,False,False,True,-1
0.6535341830822712,0.37048713515712395,0.4545454545454546,0.4960065245514371,0.007481018311746312,0.11290197385359214,0.0,0.7073633437269801,0.25752044017072045,0.0,0.5,1.0,1.0,False,False,False,True,False,False,-1
0.7161066048667439,0.6003254347605004,0.7272727272727273,0.7602789808200687,0.06498436802143813,0.07530111433625009,0.0005924024640656058,0.5226995226995228,0.3022974123400924,0.0,0.5,0.5,1.0,False,False,True,False,False,False,-1
0.3893395133256084,0.7905013729278959,0.0,0.8192811744192587,0.028919160339437245,0.011188120628396048,0.0018685831622176593,0.2845538300083755,0.5754158024945293,0.0,1.0,1.0,0.0,False,False,False,False,True,False,7
0.48088064889918886,0.6237160581714635,0.18181818181818182,0.8044884414196525,0.023336310853059396,0.2177408314890767,0.0,0.33097205824478554,0.2299069265182292,0.0,1.0,0.0,1.0,True,False,False,False,False,False,-1
0.541135573580533,0.5576121224448286,0.09090909090909091,0.7302154226896902,0.11232693166592227,0.02721636905535955,0.0,0.5025176843358662,0.8156642269873107,0.0,1.0,0.0,1.0,False,False,False,False,False,True,0
0.7694090382387022,0.6745652394996441,0.36363636363636365,0.7931267225378256,0.00904421616793211,0.14213588607887148,1.2320328542094457e-05,0.5993905084814176,0.4622935271364335,0.0,0.5,1.0,1.0,False,True,False,False,False,False,-1
0.7543453070683661,0.873894030306112,0.4545454545454546,0.8394172900613084,0.05951317552478784,0.08185354293846786,1.3963039014373718e-06,0.6003996003996004,0.404523976848757,0.0,1.0,0.0,1.0,False,False,False,False,False,True,0
0.6488991888760138,0.7843994711685142,0.8181818181818182,0.8348894763485011,0.02277802590442161,0.10080518258795931,0.2607802874743327,0.6942451487906033,0.49081549282094356,1.0,0.25,0.25,1.0,False,False,True,False,False,False,-1
0.7022016222479721,0.5108308756229025,0.0,0.6021711007368244,0.03260384100044662,0.0255026569593949,0.011704312114989734,0.12915367460822005,0.3592270730132611,0.5,0.5,0.0,0.5,False,False,False,False,True,False,-1
0.7647740440324449,0.6338858944370996,0.6363636363636364,0.7375274199898758,0.17932112550245644,0.1512084795280961,0.0,0.3289538744084199,0.7023305508418891,0.0,0.0,0.0,1.0,False,False,False,True,False,False,-1
0.7902665121668597,0.5454083189260652,0.9090909090909092,0.7870802632319028,0.3635551585529253,0.10282131446556476,0.0,0.1594264321537049,0.6109939836478637,0.0,1.0,1.0,1.0,False,False,False,False,True,False,6
0.5422943221320973,0.49862707210413915,0.8181818181818182,0.7376117891894933,0.0021214828048235802,0.020361520671500946,8.039014373716632e-06,0.2552901643810735,0.5993783674145683,1.0,0.75,1.0,1.0,False,False,False,False,False,True,0
0.6338354577056777,0.5993084511339367,0.4545454545454546,0.7517576916586985,0.20165252344796786,0.5836687672744699,0.0,0.6185632549268913,0.24343657690703513,0.0,0.0,1.0,0.75,False,False,False,False,True,False,-1
0.48088064889918886,0.7193125190684431,0.7272727272727273,0.7576916586984646,0.006587762393925858,0.024494591020592163,0.05287474332648871,0.2906083815174724,0.6165361123966566,1.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.7949015063731171,0.6003254347605004,1.0,0.6540019123685248,0.29767753461366675,0.20665210616224658,0.0007679671457905545,0.2764810946629129,0.34168080766527825,1.0,0.75,0.5,1.0,False,False,True,False,False,False,-1
0.6257242178447275,0.7477880606122241,0.36363636363636365,0.8060352100793071,0.01719517641804377,0.35685393104385427,1.129363449691992e-05,0.4813267540540268,0.5194460156665124,1.0,0.0,0.0,1.0,True,False,False,False,False,False,22
0.6222479721900347,0.624733041798027,0.8181818181818182,0.6453962540075371,0.026462706565430993,0.3014103044097038,0.002720739219712526,0.520681338863157,0.6810876284831135,0.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.7995365005793742,0.4528628089087766,0.18181818181818182,0.6047865459249677,0.008262617239839214,0.78629002097382,0.013757700205338811,0.7426815608633791,0.3177410968844095,0.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.9281575898030128,0.6369368453167904,0.18181818181818182,0.7402272343776366,0.02110317105850826,0.1340713585684496,0.0035112936344969202,0.7527724800452074,0.46000811321940543,0.0,1.0,0.0,1.0,False,False,False,False,False,True,0
0.3904982618771727,0.1996338858944371,0.36363636363636365,0.5800944935035717,0.006141134435015631,0.5584671188044015,3.7782340862423e-06,0.09635818726727817,0.15462539209132514,0.0,0.5,1.0,1.0,False,False,False,True,False,False,-1
0.7172653534183082,0.8413505542560765,0.09090909090909091,0.8174812981607515,0.16145600714604721,0.14314395201767421,0.0,0.7487361123724761,0.6796535312501786,0.0,0.0,0.0,0.75,False,False,False,False,True,False,8
0.29548088064889916,0.18234516424285568,0.2727272727272727,0.46771471961302663,0.055716837874050906,0.9778225493463397,0.0,0.22098103916285736,0.1663609925552642,0.0,1.0,1.0,0.5,False,False,False,False,True,False,-1
0.7949015063731171,0.9023695718498932,1.0,0.8722650317790652,0.026239392585975883,0.0010872999215926313,0.0,0.9697272424545151,0.5245996240494106,0.0,1.0,1.0,0.5,False,False,True,False,False,False,2
0.6697566628041716,0.6521915997152445,0.6363636363636364,0.7148883514258395,0.00736936132201876,0.36693459043188165,1.4681724845995895e-06,0.5892995892995893,0.5879627248990134,0.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.42873696407879486,0.7396521915997154,0.6363636363636364,0.7930985994712864,0.3724877177311299,0.03044218005952831,6.858316221765914e-05,0.4056448601903148,0.330533701284974,0.5,1.0,0.0,1.0,False,False,True,False,False,False,-1
0.86558516801854,0.37048713515712395,0.8181818181818182,0.6035210079307048,0.03394372487717731,0.2631037987351998,0.0002843942505133471,0.9142271869544597,0.47725727475817464,1.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.73117033603708,0.6999898301637343,0.8181818181818182,0.8196748973508072,0.11567664135774898,0.0129018327243607,0.0,0.5650813832632016,0.5651257263331104,0.0,1.0,0.75,1.0,False,False,True,False,False,False,2
0.511008111239861,0.9583036713108919,0.09090909090909091,0.8338770459530909,0.03606520768200089,0.00011250015877038536,8.254620123203286e-05,0.33399933399933407,0.3815098587042846,1.0,1.0,0.0,1.0,False,False,False,False,False,True,17
0.5422943221320973,0.7630428150106784,0.0,0.7282749310984871,0.020656543099598034,8.75001234880775e-05,0.5718685831622178,0.10190819281728374,0.5193488855750388,0.0,1.0,1.0,0.75,True,False,False,False,False,False,-1
0.645422943221321,0.4548967761619038,0.9090909090909092,0.7711063614376512,0.19941938365341672,0.09405114079798096,0.0,0.7689179507361326,0.7652080012341236,0.0,1.0,1.0,0.5,False,False,True,False,False,False,2
0.7323290845886443,0.7081256991762432,0.0,0.8110411159232803,0.14135774899508707,0.042942197700682236,1.7761806981519508e-06,0.8778998778998779,0.6445610005542131,0.0,0.0,0.0,1.0,True,False,False,False,False,False,9
0.6187717265353418,0.9105054408624021,0.9090909090909092,0.8351144608808145,0.02032157213041536,0.024292977832831616,0.8213552361396306,0.19272646545373817,0.5307016792078756,1.0,1.0,1.0,0.75,True,False,False,False,False,False,-1
0.6234067207415992,0.30031526492423466,0.36363636363636365,0.6769503346644918,0.03171058508262617,0.4324588764540595,8.819301848049283e-06,0.3067538522083977,0.4730006913377099,1.0,1.0,0.75,0.5,False,False,True,False,False,False,2
0.7949015063731171,0.7996542255669683,0.36363636363636365,0.8114910849879071,0.14582402858418936,0.057659960407202185,1.0882956878850105e-06,0.34207206934479667,0.46784136942001914,0.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.5793742757821552,0.6176141564120817,0.36363636363636365,0.7074357387929581,0.014962036623492627,0.30846676598132294,0.014784394250513349,0.3067538522083977,0.2906817961067974,0.5,1.0,1.0,0.5,False,False,False,True,False,False,-1
0.5724217844727695,0.29319637953828936,0.36363636363636365,0.5693796051521458,0.034167038856632415,0.6582656467458724,0.0,0.22400831491740583,0.4382509727292984,1.0,0.0,1.0,0.5,False,False,True,False,False,False,-1
0.9038238702201622,0.6786331740058986,0.09090909090909091,0.7926205073401205,0.05661009379187136,0.04647042848649181,0.05236139630390144,0.6922269649542376,0.35927278129160173,0.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.6906141367323291,0.5026950066103936,0.8181818181818182,0.7179818887451488,0.008150960250111656,0.40020076641237196,0.0,0.415735779372143,0.46155076761339936,0.0,1.0,0.0,1.0,False,False,False,True,False,False,1
0.2989571263035921,0.6572765178480626,1.0,0.5857753529444851,0.10562751228226887,0.005633677305592972,0.01002053388090349,0.5237086146177056,0.7370345611719602,0.0,0.0,0.0,1.0,False,False,False,False,False,True,-1
0.7485515643105447,0.6867690430184075,0.4545454545454546,0.8524101468024075,0.023894595801697182,0.11391003979239488,0.0,0.40059940059940063,0.4444672985836147,1.0,1.0,0.5,0.5,False,False,True,False,False,False,2
0.45770567786790267,0.8545713414014035,0.0,0.7520951684571686,0.01987494417150513,0.0824583825017495,0.0,0.7285542740088194,0.4822337635625032,0.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.5492468134414832,0.5230346791416659,0.2727272727272727,0.7721187918330615,0.011389012952210804,0.07096643079939831,3.09034907597536e-06,0.2684083593174503,0.2171143221176644,1.0,0.5,1.0,0.0,False,False,False,False,True,False,-1
0.6442641946697567,0.6867690430184075,0.8181818181818182,0.7794870352663255,0.029254131308619914,0.006409888078471079,0.002371663244353183,0.6760814942633125,0.5193317449706609,1.0,1.0,1.0,0.75,True,False,False,False,False,False,4
0.6882966396292005,0.9237262280077291,0.0,0.8705214016536363,0.015073693613220186,0.039313160320992385,0.0,0.9384453929908476,0.4622821000668484,1.0,1.0,1.0,0.5,False,False,True,False,False,False,2
0.6604866743916569,0.9044035391030205,0.7272727272727273,0.8267337870521403,0.02802590442161679,0.001974397947739039,0.7648870636550309,0.16649007558098466,0.5305474137684763,1.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.5237543453070683,0.7630428150106784,0.0,0.8619438663591878,0.026462706565430993,0.09263984848365714,0.0,0.2774901865810957,0.5303131588419809,0.5,0.0,0.0,1.0,True,False,False,False,False,False,-1
0.32560834298957125,0.7355842570934608,0.2727272727272727,0.7789808200686203,0.13465832961143365,0.10584551228197298,0.0,0.43490852581761674,0.7823257514726638,0.0,1.0,1.0,0.75,False,False,False,False,True,False,6
0.3754345307068366,0.6460896979558629,0.0,0.7897519545531245,0.06319785618579722,0.03598654272294336,0.00013963039014373718,0.5045358681722318,0.32132348319935095,0.0,0.0,0.0,1.0,False,False,True,False,False,False,13
0.7728852838933951,0.8830468829451846,0.5454545454545454,0.7462736936835593,0.04734256364448414,0.005351418842728205,0.7720739219712527,0.9495454040908586,0.3138330390862915,1.0,0.75,0.0,1.0,False,False,False,True,False,False,-1
0.40092699884125144,0.9715244584562188,0.6363636363636364,0.8898419483660499,0.12907548012505585,0.0028715766332734743,0.0,0.45307218034490765,0.5198059683584444,0.0,0.0,0.5,1.0,False,False,False,False,False,True,-1
0.7589803012746232,0.2779416251398352,0.9090909090909092,0.5869283986725913,0.01306386779812416,0.32560388694096937,0.03244353182751541,0.19373555737192102,0.4621621158362044,1.0,1.0,1.0,1.0,False,False,False,True,False,False,3
0.9281575898030128,0.7406691752262788,0.18181818181818182,0.879436413746555,0.2719964269763287,0.09747856498991027,0.0,0.7658906749815841,0.3531707261331369,1.0,0.0,0.75,1.0,False,False,False,False,True,False,-1
0.7555040556199304,0.6704973049933896,1.0,0.7883176781596266,0.12907548012505585,0.17540206205936176,0.000215605749486653,0.6155359791723428,0.41620815549956286,1.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.5643105446118193,0.6827011085121529,0.7272727272727273,0.8090443781989989,0.014962036623492627,0.011792960191677691,0.7700205338809036,0.5660904751813843,0.33068225318958083,0.25,0.75,1.0,1.0,False,False,True,False,False,False,-1
0.8771726535341831,0.8566053086545308,0.09090909090909091,0.7047078013386581,0.09222867351496201,0.0037183520218677726,0.0009989733059548255,0.5469177287359106,0.3832753409551887,0.0,1.0,1.0,1.0,False,False,False,True,False,False,1
0.7230590961761298,0.18437913149598292,1.0,0.7732718375611677,0.011835640911121038,0.8911288786093045,0.0,0.19171737353555535,0.47375487793032917,0.0,1.0,1.0,0.75,False,False,False,True,False,False,1
0.5086906141367324,0.7966032746872775,0.0,0.8281680634456382,0.06163465832961143,0.03558331634742226,0.0,0.8082725355452628,0.7821429183593014,0.0,1.0,1.0,0.5,False,False,True,False,False,False,2
0.7462340672074159,0.588121631241737,0.09090909090909091,0.7851116485741606,0.01864671728450201,0.005482467414772562,0.0,0.3642720915448188,0.5392605543271456,1.0,0.0,0.0,1.0,False,False,False,False,True,False,-1
0.697566628041715,0.5738838604698464,0.6363636363636364,0.7873896169638338,0.08999553372041087,0.004585288729238126,5.297741273100617e-05,0.4096812278630461,0.3649406078058312,0.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.6628041714947857,0.714227600935625,1.0,0.7943360143990101,0.03997320232246537,0.036591382286225,1.3244353182751542e-06,0.6589269316542045,0.34644589568228173,0.0,0.0,0.0,1.0,False,False,False,True,False,False,-1
0.5028968713789108,0.792535340181023,0.6363636363636364,0.7670847629225491,0.009155873157659668,0.15221654546689883,0.0,0.6276450821905367,0.3898916142449849,0.0,0.0,1.0,0.25,False,False,False,False,False,True,-1
0.6836616454229432,0.5138818265025933,0.8181818181818182,0.7564542437707409,0.01429209468512729,0.5504025912939796,0.0,0.6902087811178721,0.5309016529256154,0.0,1.0,0.0,1.0,False,False,False,True,False,False,-1
0.3534183082271147,0.9674565239499644,0.8181818181818182,0.8817143821362282,0.13577489950870922,0.01592603054076891,0.6735112936344969,0.35821754003572187,0.851208126931889,0.0,1.0,1.0,1.0,False,False,False,False,False,True,-1
0.40903823870220163,0.7304993389606427,0.6363636363636364,0.7669722706563924,0.019093345243412236,0.32560388694096937,6.519507186858316e-05,0.4026175844357663,0.3245859115659085,0.0,0.75,0.25,1.0,False,False,False,False,False,True,-1
0.3962920046349942,0.9074544899827113,0.0,0.840007874458631,0.024787851719517643,9.27420663698517e-07,0.7782340862422998,0.49444494899040353,0.3879090176719631,0.0,1.0,0.5,1.0,False,False,False,False,False,True,-1
0.5399768250289687,0.49354215397132106,0.2727272727272727,0.6532988357050453,0.0888789638231353,0.2610876668575943,0.00038809034907597543,0.5600359236722874,0.2771921404615392,0.0,0.5,1.0,0.5,False,False,False,True,False,False,-1
0.7624565469293163,0.7833824875419506,0.6363636363636364,0.7923392766747287,0.03695846359982134,0.2288295568159068,0.002402464065708419,0.9646817828636011,0.3803842923501483,1.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.7369640787949014,0.5352384826604291,0.09090909090909091,0.6974520501715508,0.01942831621259491,0.6280236685817903,0.07248459958932238,0.2845538300083755,0.5078589671071803,1.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.39165701042873696,0.2159056239194549,0.18181818181818182,0.6100174363012543,0.008150960250111656,0.16834560048774252,0.10472279260780289,0.13520822611731703,0.20818978077166989,0.75,0.5,0.0,0.5,False,False,False,False,False,True,-1
0.4356894553881809,0.24743211634292686,0.8181818181818182,0.4764609933067103,0.07782492184010718,0.6512091851742532,0.0018275154004106777,0.3148265875538603,0.42511555624117975,0.0,1.0,0.75,0.75,False,False,False,True,False,False,1
0.7010428736964078,0.742703142479406,0.6363636363636364,0.7667191630575398,0.06319785618579722,0.015522804165247815,4.1170431211498976e-05,0.25024470479015937,0.5075104414848335,1.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.32213209733487835,0.855588325027967,0.36363636363636365,0.8834861353281962,0.05638677981241626,0.003617545427987499,0.0,0.5650813832632016,0.7937813887317668,1.0,0.75,1.0,0.75,False,False,True,False,False,False,-1
0.6906141367323291,0.6094782873995729,1.0,0.7760841442150853,0.02679767753461366,0.16128913891612348,0.44661190965092407,0.7043360679724316,0.3484113516509259,0.0,1.0,1.0,1.0,False,False,False,True,False,False,1
0.42178447276940906,0.9613546221905827,1.0,0.8555880533213343,0.17932112550245644,0.0059764197247859025,3.5318275154004113e-06,0.6639723912451184,0.35951274975288966,1.0,1.0,1.0,1.0,False,False,True,False,False,False,2
0.813441483198146,0.8769449811858029,0.6363636363636364,0.8326115079588279,0.20388566324251894,0.09193420232649523,0.005759753593429159,0.25831744013562197,0.49631191329139596,1.0,1.0,1.0,1.0,True,False,False,False,False,False,4
0.5492468134414832,0.6796501576324622,0.0,0.8174531750942123,0.006476105404198299,6.49194464588962e-05,3.1622176591375776e-05,0.4288539743085198,0.43021202927615226,1.0,0.75,1.0,1.0,False,False,False,False,False,True,0
0.19466975666280412,0.6023594020136276,0.2727272727272727,0.7944766297317061,0.11232693166592227,0.04415187682724552,0.0,0.5257267984540712,0.27580375150694497,0.0,1.0,1.0,1.0,False,False,True,False,False,False,-1
0.7358053302433372,0.8698260957998576,0.18181818181818182,0.8148939760391474,0.05158552925413129,0.002720366742453064,0.17351129363449683,0.5610450155904703,0.5646972112236677,0.0,1.0,1.0,1.0,False,False,False,False,False,True,0
0.6326767091541137,0.96338858944371,0.6363636363636364,0.8856234883851736,0.05817329164805715,0.006268758847038695,0.0,0.3955539410084865,0.6162047273786873,1.0,0.5,1.0,1.0,True,False,False,False,False,False,4
0.6187717265353418,0.9013525882233296,1.0,0.8222622194724114,0.017530147387226438,0.00025967778583558485,0.16016427104722794,0.5499450044904591,0.47356061774738184,0.0,1.0,0.0,1.0,False,False,True,False,False,False,-1
0.7937427578215526,0.53828943354012,1.0,0.7600821193542945,0.1223760607414024,0.28225705157245184,0.9537987679671459,0.9101908192817284,0.32502014021014386,1.0,1.0,1.0,1.0,True,False,False,False,False,False,-1
0.9733487833140209,0.7406691752262788,1.0,0.8304741549018506,0.10897722197409555,0.20766017210104934,0.0,0.9202817384635568,0.39972460762299816,1.0,1.0,1.0,0.5,False,False,False,False,True,False,-1
0.45886442641946695,0.43048916912437707,0.09090909090909091,0.7443332020923562,0.2351496203662349,0.003889723231464238,3.1930184804928134e-06,0.13319004228095138,0.9763173982847968,0.0,0.5,0.5,0.5,False,False,False,False,True,False,-1
